episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
-544.5998487671854,-6917.758242742065,-2508.4946619732045,500.0,37,20000,False,20000,37,1,23116eb8e9904e13b7676b0bcea49a9d,2019-09-03_20-47-45,1567543665,22.022823095321655,22.022823095321655,9650,ip-172-31-21-230,172.31.21.230,22.022823095321655,20000,1,10,01073022,5.115919598359002,2.1838148078634263,0.7758988982096579,19968,20000,18131.53,66.483,2938.514,838.689,38.9375,12.268749999999999,0.20000000298023224,4.999999873689376e-05,38895.796875,-0.004522664472460747,38895.8046875,1.7248285075766034e-05,0.00652330880984664,2.8339357376098633,0.0
-56.12174839994323,-8802.052477008152,-2022.680717448864,500.0,39,20000,False,40000,76,2,23116eb8e9904e13b7676b0bcea49a9d,2019-09-03_20-48-02,1567543682,16.996776819229126,39.01959991455078,9650,ip-172-31-21-230,172.31.21.230,39.01959991455078,40000,2,10,01073022,4.867714762895178,2.2061355714690114,0.7468861454120951,39936,40000,16360.196,41.075,2656.457,421.884,37.87916666666666,12.487499999999999,0.10000000149011612,4.999999873689376e-05,20341.80859375,-0.0056693977676332,20341.810546875,7.459368589479709e-06,0.009265189059078693,2.823383092880249,0.0
117.17876823988179,-8802.052477008152,-1492.13387648501,500.0,40,20000,False,60000,116,3,23116eb8e9904e13b7676b0bcea49a9d,2019-09-03_20-48-18,1567543698,16.300060033798218,55.319659948349,9650,ip-172-31-21-230,172.31.21.230,55.319659948349,60000,3,10,01073022,4.638625266629433,2.224791598581593,0.7231032361942192,59904,60000,15538.3,32.646,2561.3,282.966,35.25652173913044,12.46521739130435,0.05000000074505806,4.999999873689376e-05,2884.359619140625,-0.008665947243571281,2884.36767578125,1.247723866981687e-05,0.0117471469566226,2.8168694972991943,0.0
204.2061251074021,-8802.052477008152,-723.6625648614158,500.0,41,20000,False,80000,157,4,23116eb8e9904e13b7676b0bcea49a9d,2019-09-03_20-48-34,1567543714,15.83032774925232,71.14998769760132,9650,ip-172-31-21-230,172.31.21.230,71.14998769760132,80000,4,10,01073022,4.2673295945677,2.2678575574288415,0.6923773615327007,79872,80000,15005.666,28.443,2518.121,213.602,33.07826086956521,12.513043478260872,0.05000000074505806,4.999999873689376e-05,1320.975341796875,-0.0068444013595581055,1320.9818115234375,3.928557362087304e-06,0.007228973787277937,2.8035240173339844,0.0
204.2061251074021,-3103.761523398887,-180.59932915710982,500.0,41,20000,False,100000,198,5,23116eb8e9904e13b7676b0bcea49a9d,2019-09-03_20-48-49,1567543729,15.459693908691406,86.60968160629272,9650,ip-172-31-21-230,172.31.21.230,86.60968160629272,100000,5,10,01073022,4.00192383481714,2.2901637947193842,0.6808190567940059,99840,100000,14614.724,25.267,2489.887,171.793,34.48181818181818,12.477272727272727,0.02500000037252903,4.999999873689376e-05,321.3695373535156,-0.007676166016608477,321.37701416015625,-5.30595980308135e-06,0.009768100455403328,2.796912670135498,0.0
202.74157234810556,-2668.2144845541047,-44.37311198584916,500.0,40,20000,False,120000,238,6,23116eb8e9904e13b7676b0bcea49a9d,2019-09-03_20-49-05,1567543745,15.623847484588623,102.23352909088135,9650,ip-172-31-21-230,172.31.21.230,102.23352909088135,120000,6,10,01073022,3.811314723143805,2.307815189321106,0.6753231302804203,119808,120000,14382.513,22.698,2470.576,144.019,34.33636363636364,12.531818181818183,0.012500000186264515,4.999999873689376e-05,290.34228515625,-0.008166954852640629,290.350341796875,-1.7468746591475792e-05,0.010613865219056606,2.771109104156494,0.0
249.72830478835127,-646.7583198501992,34.71190308935587,500.0,40,20000,False,140000,278,7,23116eb8e9904e13b7676b0bcea49a9d,2019-09-03_20-49-20,1567543760,15.417083501815796,117.65061259269714,9650,ip-172-31-21-230,172.31.21.230,117.65061259269714,140000,7,10,01073022,3.7276232986969324,2.312802136082235,0.6722501012202545,139776,140000,14187.331,21.255,2456.18,124.106,34.23636363636364,12.490909090909092,0.012500000186264515,4.999999873689376e-05,142.1012725830078,-0.008459368720650673,142.10960388183594,0.1403871774673462,0.009377504698932171,2.737834930419922,0.0
249.72830478835127,-627.7427744211462,87.29749957917767,500.0,41,20000,False,160000,319,8,23116eb8e9904e13b7676b0bcea49a9d,2019-09-03_20-49-36,1567543776,15.457037210464478,133.10764980316162,9650,ip-172-31-21-230,172.31.21.230,133.10764980316162,160000,8,10,01073022,3.629891035060859,2.31791636250044,0.6699297370847241,159744,160000,14046.416,20.146,2444.912,109.18,34.51818181818182,12.481818181818182,0.0062500000931322575,4.999999873689376e-05,122.04086303710938,-0.00968041829764843,122.05048370361328,0.15305107831954956,0.010897605679929256,2.704275131225586,0.0
272.5103069766357,-151.80119122970723,133.14065395623135,500.0,40,20000,False,180000,359,9,23116eb8e9904e13b7676b0bcea49a9d,2019-09-03_20-49-52,1567543792,15.619505643844604,148.72715544700623,9650,ip-172-31-21-230,172.31.21.230,148.72715544700623,180000,9,10,01073022,3.5812521583018144,2.323199812988093,0.6696625048866502,179712,180000,13954.365,19.353,2436.496,97.64,34.052173913043475,12.49130434782609,0.0062500000931322575,4.999999873689376e-05,155.00570678710938,-0.008499144576489925,155.01414489746094,0.0696275606751442,0.01049264706671238,2.6799938678741455,0.0
276.9811400123203,-3530.5463245207475,128.36892139818843,500.0,40,20000,False,200000,399,10,23116eb8e9904e13b7676b0bcea49a9d,2019-09-03_20-50-07,1567543807,15.858234167098999,164.58538961410522,9650,ip-172-31-21-230,172.31.21.230,164.58538961410522,200000,10,10,01073022,3.5426198630520185,2.326000776635057,0.6709043421715012,199680,200000,13905.811,18.675,2428.576,88.347,35.949999999999996,12.495454545454548,0.0062500000931322575,4.999999873689376e-05,1226.5404052734375,-0.0066172098740935326,1226.5469970703125,0.1285172402858734,0.012151840142905712,2.658334970474243,0.0
