episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,policy_reward_mean/av,policy_reward_mean/action_adversary,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/action_adversary/cur_kl_coeff,info/learner/action_adversary/cur_lr,info/learner/action_adversary/total_loss,info/learner/action_adversary/policy_loss,info/learner/action_adversary/vf_loss,info/learner/action_adversary/vf_explained_var,info/learner/action_adversary/kl,info/learner/action_adversary/entropy,info/learner/action_adversary/entropy_coeff,info/learner/av/cur_kl_coeff,info/learner/av/cur_lr,info/learner/av/total_loss,info/learner/av/policy_loss,info/learner/av/vf_loss,info/learner/av/vf_explained_var,info/learner/av/kl,info/learner/av/entropy,info/learner/av/entropy_coeff
0.0,0.0,0.0,473.07894736842104,38,20000,False,20000,38,1,c99ae12b67bf418fb758b6c228ea23f7,2019-09-05_01-25-50,1567646750,26.09876275062561,26.09876275062561,17978,ip-172-31-27-58,172.31.27.58,26.09876275062561,20000,1,10,ffca5c52,-2229.0481398662687,2229.0481398662687,4.557899407894631,2.3542330622883436,1.0669654325145892,19968,20000,17253.743,198.815,6076.887,2413.091,29.66052631578948,13.771052631578948,0.20000000298023224,4.999999873689376e-05,35519.62109375,-0.01049801055341959,35519.62890625,6.927358481334522e-05,0.005717714317142963,31.21061134338379,0.0,0.20000000298023224,4.999999873689376e-05,35460.3984375,-0.0055097974836826324,35460.3984375,8.162703306879848e-05,0.00699661998078227,2.8428971767425537,0.0
0.0,0.0,0.0,462.3048780487805,44,20000,False,40000,82,2,c99ae12b67bf418fb758b6c228ea23f7,2019-09-05_01-26-10,1567646770,20.594731092453003,46.69349384307861,17978,ip-172-31-27-58,172.31.27.58,46.69349384307861,40000,2,10,ffca5c52,-1838.7790103215873,1838.7790103215873,4.3088198163453,2.4341005294100677,1.0335168154512266,39936,40000,16399.841,116.632,5533.667,1210.061,32.29655172413793,14.048275862068962,0.10000000149011612,4.999999873689376e-05,19946.4453125,-0.012272801250219345,19946.455078125,2.8118491172790527e-05,0.007433932740241289,31.161029815673828,0.0,0.10000000149011612,4.999999873689376e-05,19957.396484375,-0.004930712282657623,19957.400390625,3.288724474259652e-05,0.008546965196728706,2.828803062438965,0.0
0.0,0.0,0.0,470.21,41,20000,False,60000,123,3,c99ae12b67bf418fb758b6c228ea23f7,2019-09-05_01-26-29,1567646789,18.539957284927368,65.23345112800598,17978,ip-172-31-27-58,172.31.27.58,65.23345112800598,60000,3,10,ffca5c52,-1393.3970832576929,1393.3970832576929,4.082823807115675,2.470366581285758,1.0075007020096534,59904,60000,15439.374,86.313,5346.44,809.275,31.22222222222222,14.070370370370373,0.05000000074505806,4.999999873689376e-05,3636.806396484375,-0.014097421430051327,3636.820068359375,2.605028566904366e-05,0.008254160173237324,31.150394439697266,0.0,0.05000000074505806,4.999999873689376e-05,3639.365478515625,-0.005196238402277231,3639.369873046875,3.177653343300335e-05,0.009976767934858799,2.8210017681121826,0.0
0.0,0.0,0.0,487.99,41,20000,False,80000,164,4,c99ae12b67bf418fb758b6c228ea23f7,2019-09-05_01-26-47,1567646807,18.078247547149658,83.31169867515564,17978,ip-172-31-27-58,172.31.27.58,83.31169867515564,80000,4,10,ffca5c52,-720.8043464595206,720.8043464595206,3.7656879085457486,2.48008599606758,0.9845821852957272,79872,80000,14839.204,72.754,5255.965,608.798,30.334615384615386,14.13076923076923,0.02500000037252903,4.999999873689376e-05,1311.726318359375,-0.01245849672704935,1311.7386474609375,3.236723205191083e-05,0.006233093794435263,31.161136627197266,0.0,0.02500000037252903,4.999999873689376e-05,1311.9620361328125,-0.0026347178500145674,1311.964599609375,3.697780630318448e-05,0.006392803508788347,2.8078315258026123,0.0
0.0,0.0,0.0,491.68,41,20000,False,100000,205,5,c99ae12b67bf418fb758b6c228ea23f7,2019-09-05_01-27-05,1567646825,18.129321336746216,101.44102001190186,17978,ip-172-31-27-58,172.31.27.58,101.44102001190186,100000,5,10,ffca5c52,-315.37068771896185,315.37068771896185,3.5063857019150464,2.493696479878906,0.9713627162006861,99840,100000,14488.412,65.1,5201.999,488.466,30.596,14.128,0.012500000186264515,4.999999873689376e-05,455.6301574707031,-0.014357970096170902,455.6444396972656,1.8869837731472217e-05,0.008497006259858608,31.1389102935791,0.0,0.012500000186264515,4.999999873689376e-05,455.7443542480469,-0.00770080229267478,455.75189208984375,2.0911296815029345e-05,0.010455328971147537,2.783700704574585,0.0
0.0,0.0,0.0,490.74,41,20000,False,120000,246,6,c99ae12b67bf418fb758b6c228ea23f7,2019-09-05_01-27-23,1567646843,18.01691961288452,119.45793962478638,17978,ip-172-31-27-58,172.31.27.58,119.45793962478638,120000,6,10,ffca5c52,-114.28572083236166,114.28572083236166,3.3106394813786495,2.4937496548604243,0.9627005771953202,119808,120000,14237.382,59.542,5164.91,408.382,29.9,14.126923076923076,0.0062500000931322575,4.999999873689376e-05,632.1165161132812,-0.015900744125247,632.1323852539062,3.439913780312054e-05,0.00850753951817751,31.128223419189453,0.0,0.012500000186264515,4.999999873689376e-05,632.0400390625,-0.005962285678833723,632.0458984375,2.4072634914773516e-05,0.010423867963254452,2.757882833480835,0.0
0.0,0.0,0.0,492.13,41,20000,False,140000,287,7,c99ae12b67bf418fb758b6c228ea23f7,2019-09-05_01-27-41,1567646861,17.864012718200684,137.32195234298706,17978,ip-172-31-27-58,172.31.27.58,137.32195234298706,140000,7,10,ffca5c52,-53.035810243255234,53.035810243255234,3.2134303345736015,2.493601386123176,0.9590198256439432,139776,140000,14033.811,56.14,5140.276,351.171,30.753846153846155,14.069230769230769,0.0031250000465661287,4.999999873689376e-05,404.660400390625,-0.01210789754986763,404.6725158691406,-1.1781086868722923e-05,0.008668677881360054,31.11107063293457,0.0,0.012500000186264515,4.999999873689376e-05,404.7791442871094,-0.0077027250081300735,404.78668212890625,-1.2724445696221665e-05,0.01293336134403944,2.7325432300567627,0.0
0.0,0.0,0.0,493.1,41,20000,False,160000,328,8,c99ae12b67bf418fb758b6c228ea23f7,2019-09-05_01-27-59,1567646879,18.088054180145264,155.41000652313232,17978,ip-172-31-27-58,172.31.27.58,155.41000652313232,160000,8,10,ffca5c52,5.440053462678334,-5.440053462678334,3.1365482777520937,2.486575932047133,0.9588285872214205,159744,160000,13909.382,53.424,5121.605,308.304,31.464000000000002,14.072000000000001,0.0015625000232830644,4.999999873689376e-05,197.51231384277344,-0.013906223699450493,197.52621459960938,0.104863241314888,0.009757480584084988,31.122177124023438,0.0,0.012500000186264515,4.999999873689376e-05,197.79879760742188,-0.007347994949668646,197.80604553222656,0.10281191021203995,0.007157088723033667,2.710292100906372,0.0
0.0,0.0,0.0,493.1,39,20000,False,180000,367,9,c99ae12b67bf418fb758b6c228ea23f7,2019-09-05_01-28-17,1567646897,18.027899265289307,173.43790578842163,17978,ip-172-31-27-58,172.31.27.58,173.43790578842163,180000,9,10,ffca5c52,74.7714468388528,-74.7714468388528,3.079436605079668,2.485661977911995,0.9603200066612532,179712,180000,13806.997,51.323,5106.09,274.935,31.38461538461538,14.084615384615384,0.0007812500116415322,4.999999873689376e-05,220.870849609375,-0.012926653027534485,220.88375854492188,0.13829253613948822,0.009460840374231339,31.07828140258789,0.0,0.0062500000931322575,4.999999873689376e-05,220.32992553710938,-0.009297911077737808,220.33914184570312,0.14007878303527832,0.01124094519764185,2.6889777183532715,0.0
0.0,0.0,0.0,496.9,41,20000,False,200000,408,10,c99ae12b67bf418fb758b6c228ea23f7,2019-09-05_01-28-35,1567646915,17.861652374267578,191.2995581626892,17978,ip-172-31-27-58,172.31.27.58,191.2995581626892,200000,10,10,ffca5c52,139.6619410249748,-139.6619410249748,3.034277176379169,2.4850770159766284,0.9607658858978562,199680,200000,13708.205,49.622,5093.751,248.378,30.47307692307692,14.146153846153844,0.0003906250058207661,4.999999873689376e-05,188.9215545654297,-0.013464081101119518,188.93502807617188,0.10026749223470688,0.010558051988482475,31.022308349609375,0.0,0.0062500000931322575,4.999999873689376e-05,187.00877380371094,-0.007780586834996939,187.01649475097656,0.11009081453084946,0.010912365280091763,2.654697895050049,0.0
