episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
-191.9728771247624,-8224.307606543558,-3292.8766048132225,500.0,37,20000,False,20000,37,1,6f4181ddb1a940e9ad55d549f42179ef,2019-09-03_20-43-22,1567543402,22.62701106071472,22.62701106071472,17970,ip-172-31-28-157,172.31.28.157,22.62701106071472,20000,1,10,5e2b799e,4.930461852652641,2.1844461390454883,0.9976691435474611,19968,20000,18118.019,64.674,3649.635,737.303,35.22121212121212,12.293939393939395,0.20000000298023224,4.999999873689376e-05,72467.875,-0.0052307466976344585,72467.875,7.86063028499484e-05,0.006926088128238916,2.835218906402588,0.0
-55.69615352151002,-8224.307606543558,-2485.0309112367895,500.0,39,20000,False,40000,76,2,6f4181ddb1a940e9ad55d549f42179ef,2019-09-03_20-43-38,1567543418,16.858871698379517,39.48588275909424,17970,ip-172-31-28-157,172.31.28.157,39.48588275909424,40000,2,10,5e2b799e,4.634924886861806,2.2092933897865006,0.910185629948135,39936,40000,16280.149,39.891,3016.74,371.133,35.0875,12.475,0.10000000149011612,4.999999873689376e-05,25890.63671875,-0.005532495677471161,25890.640625,6.0798265621997416e-05,0.009738905355334282,2.8188135623931885,0.0
124.72391344061224,-7758.892001316719,-1743.155734986897,500.0,41,20000,False,60000,117,3,6f4181ddb1a940e9ad55d549f42179ef,2019-09-03_20-43-54,1567543434,15.574725866317749,55.06060862541199,17970,ip-172-31-28-157,172.31.28.157,55.06060862541199,60000,3,10,5e2b799e,4.396740281977823,2.2449708809359192,0.8314565179607253,59904,60000,15239.87,31.663,2805.584,248.906,32.99545454545455,12.468181818181819,0.05000000074505806,4.999999873689376e-05,2568.35107421875,-0.008419638499617577,2568.35888671875,6.609620322706178e-05,0.011949189938604832,2.8054039478302,0.0
188.06247613386194,-6948.124626313375,-671.5051669687739,500.0,40,20000,False,80000,157,4,6f4181ddb1a940e9ad55d549f42179ef,2019-09-03_20-44-09,1567543449,15.047444820404053,70.10805344581604,17970,ip-172-31-28-157,172.31.28.157,70.10805344581604,80000,4,10,5e2b799e,3.9494049091947785,2.2772924454404473,0.7611603323823082,79872,80000,14589.456,26.879,2698.732,188.032,31.486363636363638,12.486363636363636,0.05000000074505806,4.999999873689376e-05,752.8856811523438,-0.007887343876063824,752.8929443359375,5.018405499868095e-05,0.010297996923327446,2.788775682449341,0.0
222.7924384499839,-4143.199164756953,-211.82897419802302,500.0,40,20000,False,100000,197,5,6f4181ddb1a940e9ad55d549f42179ef,2019-09-03_20-44-24,1567543464,14.628413677215576,84.73646712303162,17970,ip-172-31-28-157,172.31.28.157,84.73646712303162,100000,5,10,5e2b799e,3.6612033287303496,2.297172012800408,0.7315631373360965,99840,100000,14114.333,23.904,2635.918,151.311,33.3,12.474999999999998,0.05000000074505806,4.999999873689376e-05,623.5352172851562,-0.004747070372104645,623.5396118164062,2.3806705939932726e-05,0.0059983981773257256,2.7535126209259033,0.0
222.7924384499839,-1396.858216506106,-80.74973118881152,500.0,40,20000,False,120000,237,6,6f4181ddb1a940e9ad55d549f42179ef,2019-09-03_20-44-38,1567543478,14.613352060317993,99.34981918334961,17970,ip-172-31-28-157,172.31.28.157,99.34981918334961,120000,6,10,5e2b799e,3.492887520078624,2.2997504021942876,0.7142436311737599,119808,120000,13795.113,22.0,2593.946,126.824,32.51428571428572,12.504761904761907,0.02500000037252903,4.999999873689376e-05,451.1130676269531,-0.004864451941102743,451.1177978515625,4.893503137282096e-05,0.00582870515063405,2.742729425430298,0.0
253.99942453235434,-1396.858216506106,-34.70037996225241,500.0,42,20000,False,140000,279,7,6f4181ddb1a940e9ad55d549f42179ef,2019-09-03_20-44-53,1567543493,14.893084526062012,114.24290370941162,17970,ip-172-31-28-157,172.31.28.157,114.24290370941162,140000,7,10,5e2b799e,3.3772158336607574,2.312473062322998,0.7022504563525028,139776,140000,13608.451,20.628,2562.484,109.458,30.86818181818182,12.486363636363636,0.012500000186264515,4.999999873689376e-05,296.9255676269531,-0.0060392022132873535,296.9315490722656,0.17209464311599731,0.009298596531152725,2.698345422744751,0.0
253.99942453235434,-552.6569695057894,45.476745313395895,500.0,39,20000,False,160000,318,8,6f4181ddb1a940e9ad55d549f42179ef,2019-09-03_20-45-08,1567543508,14.795655727386475,129.0385594367981,17970,ip-172-31-28-157,172.31.28.157,129.0385594367981,160000,8,10,5e2b799e,3.2663022540610918,2.316875839698248,0.6948955644113803,159744,160000,13455.921,19.609,2539.338,96.343,32.97142857142857,12.490476190476189,0.0062500000931322575,4.999999873689376e-05,214.23727416992188,-0.006153821013867855,214.24339294433594,0.27565473318099976,0.008112701587378979,2.682049036026001,0.0
274.09868830984374,-1337.3909233637503,81.6474545170619,500.0,40,20000,False,180000,358,9,6f4181ddb1a940e9ad55d549f42179ef,2019-09-03_20-45-23,1567543523,14.893879175186157,143.93243861198425,17970,ip-172-31-28-157,172.31.28.157,143.93243861198425,180000,9,10,5e2b799e,3.225053042843208,2.320166679823233,0.6906304659965085,179712,180000,13348.452,18.778,2520.996,86.192,33.42857142857143,12.490476190476189,0.0031250000465661287,4.999999873689376e-05,536.8009033203125,-0.00909512396901846,536.8098754882812,0.28241419792175293,0.015090699307620525,2.6526362895965576,0.0
309.40286704772933,-1337.3909233637503,108.03842499522442,500.0,40,20000,False,200000,398,10,6f4181ddb1a940e9ad55d549f42179ef,2019-09-03_20-45-38,1567543538,15.199827909469604,159.13226652145386,17970,ip-172-31-28-157,172.31.28.157,159.13226652145386,200000,10,10,5e2b799e,3.2042961091535993,2.32070907501161,0.6876381112363694,199680,200000,13293.139,18.108,2506.221,78.091,31.936363636363634,12.500000000000002,0.0031250000465661287,4.999999873689376e-05,190.06883239746094,-0.005325044970959425,190.0741424560547,0.3996937572956085,0.00716412765905261,2.6461219787597656,0.0
