episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
-669.7979477267415,-7824.252685637549,-3277.9667107459018,500.0,37,20000,False,20000,37,1,d88119738ff54aa18eb57fbc7646f49a,2019-08-31_04-14-44,1567224884,22.921292304992676,22.921292304992676,43062,ip-172-31-31-27,172.31.31.27,22.921292304992676,20000,1,10,ca023ede,5.375385821455807,2.1899581828453862,0.6957825509676888,19968,20000,19354.715,64.963,2813.122,637.28,37.9969696969697,12.193939393939393,0.20000000298023224,4.999999873689376e-05,56644.3203125,-0.0026982282288372517,56644.3203125,1.6407706425525248e-05,0.002576468512415886,2.8338589668273926,0.0
-50.59274120541962,-7824.252685637549,-2672.5261280748773,500.0,39,20000,False,40000,76,2,d88119738ff54aa18eb57fbc7646f49a,2019-08-31_04-15-02,1567224902,17.993308067321777,40.91460037231445,43062,ip-172-31-31-27,172.31.31.27,40.91460037231445,40000,2,10,ca023ede,5.039173487038565,2.2128276136819984,0.6872100198877292,39936,40000,17448.207,40.632,2614.792,320.933,35.56923076923077,12.415384615384616,0.10000000149011612,4.999999873689376e-05,36753.3125,-0.00536648603156209,36753.3203125,7.0199753281485755e-06,0.008545615710318089,2.82539963722229,0.0
27.799426673092,-6514.8337464893975,-1864.2787427064538,500.0,39,20000,False,60000,115,3,d88119738ff54aa18eb57fbc7646f49a,2019-08-31_04-15-18,1567224918,16.02241349220276,56.93701386451721,43062,ip-172-31-31-27,172.31.31.27,56.93701386451721,60000,3,10,ca023ede,4.729089255255235,2.2404654058383473,0.6800621295379392,59904,60000,16155.758,32.515,2548.938,215.533,36.15652173913043,12.417391304347827,0.05000000074505806,4.999999873689376e-05,10581.3935546875,-0.007810916751623154,10581.400390625,5.838962806592463e-06,0.010794407688081264,2.8182852268218994,0.0
160.4076826878056,-6348.6875005439615,-906.563253543442,500.0,42,20000,False,80000,157,4,d88119738ff54aa18eb57fbc7646f49a,2019-08-31_04-15-34,1567224934,16.34315800666809,73.2801718711853,43062,ip-172-31-31-27,172.31.31.27,73.2801718711853,80000,4,10,ca023ede,4.310204787116866,2.270138848319811,0.6711441819764312,79872,80000,15595.728,27.648,2510.7,162.866,33.343478260869574,12.421739130434785,0.05000000074505806,4.999999873689376e-05,4179.22900390625,-0.007044043391942978,4179.2353515625,3.1559895887767198e-06,0.00687030702829361,2.812143564224243,0.0
160.4076826878056,-4750.56472553273,-420.92625049467324,500.0,40,20000,False,100000,197,5,d88119738ff54aa18eb57fbc7646f49a,2019-08-31_04-15-50,1567224950,15.907852172851562,89.18802404403687,43062,ip-172-31-31-27,172.31.31.27,89.18802404403687,100000,5,10,ca023ede,4.069239095805605,2.2921281911962477,0.6656852409031018,99840,100000,15171.981,24.847,2488.271,131.205,33.74782608695653,12.421739130434785,0.02500000037252903,4.999999873689376e-05,3070.5673828125,-0.007684821728616953,3070.574462890625,2.138507625204511e-06,0.010731677524745464,2.794745922088623,0.0
160.56938462959116,-2905.5852079267142,-259.35548773054506,500.0,41,20000,False,120000,238,6,d88119738ff54aa18eb57fbc7646f49a,2019-08-31_04-16-06,1567224966,15.923820495605469,105.11184453964233,43062,ip-172-31-31-27,172.31.31.27,105.11184453964233,120000,6,10,ca023ede,3.8931566617226765,2.3073454491649557,0.6625202477887236,119808,120000,14894.415,22.997,2471.211,110.05,34.8,12.409090909090908,0.02500000037252903,4.999999873689376e-05,568.0884399414062,-0.006020159460604191,568.09423828125,1.2696553994828719e-06,0.009602314792573452,2.763580083847046,0.0
217.43485627209128,-2309.8513916713678,-144.6200718435141,500.0,40,20000,False,140000,278,7,d88119738ff54aa18eb57fbc7646f49a,2019-08-31_04-16-22,1567224982,15.849510431289673,120.961354970932,43062,ip-172-31-31-27,172.31.31.27,120.961354970932,140000,7,10,ca023ede,3.7788498516002993,2.312393341760967,0.6606166481306321,139776,140000,14683.888,21.656,2460.609,94.974,33.37391304347826,12.41304347826087,0.012500000186264515,4.999999873689376e-05,723.080322265625,-0.005046151578426361,723.0852661132812,7.48114700854785e-07,0.007819917984306812,2.745593547821045,0.0
217.43485627209128,-1350.3239138636875,-63.49420278062999,500.0,40,20000,False,160000,318,8,d88119738ff54aa18eb57fbc7646f49a,2019-08-31_04-16-38,1567224998,15.718453884124756,136.67980885505676,43062,ip-172-31-31-27,172.31.31.27,136.67980885505676,160000,8,10,ca023ede,3.684451227252464,2.3187805992745996,0.6598548193080426,159744,160000,14508.927,20.619,2453.248,83.719,34.554545454545455,12.413636363636364,0.0062500000931322575,4.999999873689376e-05,341.5758361816406,-0.005960994865745306,341.5816955566406,-3.362313236721093e-07,0.006332398392260075,2.747499704360962,0.0
217.43485627209128,-831.337946394005,5.788816772626148,500.0,40,20000,False,180000,358,9,d88119738ff54aa18eb57fbc7646f49a,2019-08-31_04-16-53,1567225013,15.85144329071045,152.5312521457672,43062,ip-172-31-31-27,172.31.31.27,152.5312521457672,180000,9,10,ca023ede,3.6269625206289935,2.320830578054721,0.6597494808380203,179712,180000,14387.654,19.93,2447.439,74.983,34.66956521739131,12.41304347826087,0.0031250000465661287,4.999999873689376e-05,389.9443054199219,-0.0053433324210345745,389.9496154785156,-1.2669808029386331e-06,0.008013276383280754,2.747073173522949,0.0
238.27227699910924,-831.337946394005,13.988256046632817,500.0,40,20000,False,200000,398,10,d88119738ff54aa18eb57fbc7646f49a,2019-08-31_04-17-10,1567225030,16.083189010620117,168.61444115638733,43062,ip-172-31-31-27,172.31.31.27,168.61444115638733,200000,10,10,ca023ede,3.5971637340016342,2.324374738569536,0.6599201025124037,199680,200000,14314.628,19.286,2442.133,67.949,34.85652173913043,12.41304347826087,0.0015625000232830644,4.999999873689376e-05,415.4540710449219,-0.006596290972083807,415.4606628417969,-4.218174751713377e-07,0.008443932048976421,2.738208532333374,0.0
