episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,policy_reward_mean/av,policy_reward_mean/action_adversary,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/action_adversary/cur_kl_coeff,info/learner/action_adversary/cur_lr,info/learner/action_adversary/total_loss,info/learner/action_adversary/policy_loss,info/learner/action_adversary/vf_loss,info/learner/action_adversary/vf_explained_var,info/learner/action_adversary/kl,info/learner/action_adversary/entropy,info/learner/action_adversary/entropy_coeff,info/learner/av/cur_kl_coeff,info/learner/av/cur_lr,info/learner/av/total_loss,info/learner/av/policy_loss,info/learner/av/vf_loss,info/learner/av/vf_explained_var,info/learner/av/kl,info/learner/av/entropy,info/learner/av/entropy_coeff
0.0,0.0,0.0,500.0,40,20000,False,220000,446,11,f84da991e2274961b558083afa4d6630,2019-09-05_01-26-05,1567646765,17.690473318099976,205.92314434051514,9661,ip-172-31-18-193,172.31.18.193,205.92314434051514,220000,11,10,9d9d5156,232.03584217648574,-232.03584217648574,2.75592440016786,2.4686296642143386,0.9400400872678037,219648,220000,12981.034,34.222,5013.407,7.645,28.923076923076923,14.076923076923077,0.012500000186264515,4.999999873689376e-05,242.80116271972656,-0.014648987911641598,242.8155975341797,0.43070363998413086,0.01396267395466566,31.120010375976562,0.0,0.0062500000931322575,4.999999873689376e-05,242.3059844970703,-0.005604687612503767,242.3115234375,0.45591315627098083,0.009788570925593376,2.614196300506592,0.0
0.0,0.0,0.0,500.0,40,20000,False,240000,486,12,f84da991e2274961b558083afa4d6630,2019-09-05_01-26-23,1567646783,17.672182083129883,223.59532642364502,9661,ip-172-31-18-193,172.31.18.193,223.59532642364502,240000,12,10,9d9d5156,239.52394211673396,-239.52394211673396,2.7283954838834172,2.4660075653055755,0.938257372489424,239616,240000,12784.209,34.235,5012.301,7.687,29.984,14.08,0.012500000186264515,4.999999873689376e-05,250.54957580566406,-0.011541282758116722,250.56094360351562,0.49537551403045654,0.012346413917839527,31.099796295166016,0.0,0.0031250000465661287,4.999999873689376e-05,249.5655517578125,-0.0066083320416510105,249.57211303710938,0.5183224678039551,0.01845690608024597,2.5543153285980225,0.0
0.0,0.0,0.0,500.0,40,20000,False,260000,526,13,f84da991e2274961b558083afa4d6630,2019-09-05_01-26-40,1567646800,17.45157790184021,241.04690432548523,9661,ip-172-31-18-193,172.31.18.193,241.04690432548523,260000,13,10,9d9d5156,253.5505805937658,-253.5505805937658,2.705575764031731,2.4635514948143835,0.9368682992223901,259584,260000,12678.154,35.308,5008.515,7.746,30.028,14.088,0.012500000186264515,4.999999873689376e-05,259.2137451171875,-0.01556017342954874,259.2291259765625,0.5321148037910461,0.017885930836200714,31.140932083129883,0.0,0.0031250000465661287,4.999999873689376e-05,258.7857971191406,-0.003355238353833556,258.7891540527344,0.549025297164917,0.00971167255192995,2.541248321533203,0.0
0.0,0.0,0.0,500.0,40,20000,False,280000,566,14,f84da991e2274961b558083afa4d6630,2019-09-05_01-26-58,1567646818,17.31306767463684,258.35997200012207,9661,ip-172-31-18-193,172.31.18.193,258.35997200012207,280000,14,10,9d9d5156,258.9838471483241,-258.9838471483241,2.684292699786631,2.4613230851814962,0.9358411437461632,279552,280000,12622.01,34.742,5005.043,7.687,30.445833333333336,14.129166666666668,0.012500000186264515,4.999999873689376e-05,271.5910339355469,-0.014476935379207134,271.6053771972656,0.5333656668663025,0.014608766883611679,31.16640281677246,0.0,0.0015625000232830644,4.999999873689376e-05,271.2417297363281,-0.005730294622480869,271.2474365234375,0.5482004284858704,0.015384607017040253,2.5171451568603516,0.0
0.0,0.0,0.0,500.0,40,20000,False,300000,606,15,f84da991e2274961b558083afa4d6630,2019-09-05_01-27-15,1567646835,17.34523320198059,275.70520520210266,9661,ip-172-31-18-193,172.31.18.193,275.70520520210266,300000,15,10,9d9d5156,264.43040242146145,-264.43040242146145,2.6643904799222513,2.4595249204529783,0.9352334308273959,299520,300000,12563.608,34.757,5006.124,7.732,29.78,14.199999999999998,0.012500000186264515,4.999999873689376e-05,240.44381713867188,-0.015715526416897774,240.45933532714844,0.5505169630050659,0.016446193680167198,31.212984085083008,0.0,0.0015625000232830644,4.999999873689376e-05,240.78823852539062,-0.006996578071266413,240.79519653320312,0.5714308023452759,0.01758403331041336,2.493779182434082,0.0
0.0,0.0,0.0,500.0,40,20000,False,320000,646,16,f84da991e2274961b558083afa4d6630,2019-09-05_01-27-32,1567646852,17.333513498306274,293.03871870040894,9661,ip-172-31-18-193,172.31.18.193,293.03871870040894,320000,16,10,9d9d5156,266.5488173755343,-266.5488173755343,2.6455212889366084,2.4580794834760598,0.9346488963266111,319488,320000,12557.662,34.749,5003.144,7.77,29.240000000000006,14.156,0.012500000186264515,4.999999873689376e-05,238.6591033935547,-0.015619519166648388,238.67449951171875,0.5291099548339844,0.017435921356081963,31.223934173583984,0.0,0.0015625000232830644,4.999999873689376e-05,238.97616577148438,-0.004960658960044384,238.9811248779297,0.5578478574752808,0.014218087308108807,2.5026745796203613,0.0
0.0,0.0,0.0,500.0,40,20000,False,340000,686,17,f84da991e2274961b558083afa4d6630,2019-09-05_01-27-50,1567646870,17.32540726661682,310.36412596702576,9661,ip-172-31-18-193,172.31.18.193,310.36412596702576,340000,17,10,9d9d5156,266.4412498077182,-266.4412498077182,2.627529678714588,2.4568727472278384,0.9340070986116155,339456,340000,12479.688,34.51,5000.764,7.787,29.668000000000003,14.136,0.012500000186264515,4.999999873689376e-05,258.4931945800781,-0.015914112329483032,258.5089111328125,0.5272578001022339,0.016002465039491653,31.17717170715332,0.0,0.0015625000232830644,4.999999873689376e-05,258.7861022949219,-0.004062287509441376,258.7901611328125,0.5534399747848511,0.008710954338312149,2.473560094833374,0.0
0.0,0.0,0.0,500.0,40,20000,False,360000,726,18,f84da991e2274961b558083afa4d6630,2019-09-05_01-28-07,1567646887,17.31246304512024,327.676589012146,9661,ip-172-31-18-193,172.31.18.193,327.676589012146,360000,18,10,9d9d5156,268.00485849505077,-268.00485849505077,2.6110636040506177,2.455860358306522,0.9333387129266686,359424,360000,12428.877,34.567,4996.904,7.743,30.25,14.183333333333332,0.012500000186264515,4.999999873689376e-05,257.9546813964844,-0.01506109070032835,257.9695129394531,0.5345539450645447,0.018425174057483673,31.119951248168945,0.0,0.0007812500116415322,4.999999873689376e-05,258.0804748535156,-0.004524307791143656,258.08502197265625,0.5687060356140137,0.013265850022435188,2.4426069259643555,0.0
0.0,0.0,0.0,500.0,40,20000,False,380000,766,19,f84da991e2274961b558083afa4d6630,2019-09-05_01-28-24,1567646904,17.299493312835693,344.9760823249817,9661,ip-172-31-18-193,172.31.18.193,344.9760823249817,380000,19,10,9d9d5156,276.1301662631637,-276.1301662631637,2.5958188053715214,2.454973580459598,0.9326165583003452,379392,380000,12376.373,34.608,4997.395,7.773,29.392,14.199999999999998,0.012500000186264515,4.999999873689376e-05,253.52793884277344,-0.015430965460836887,253.5431671142578,0.48908400535583496,0.017923470586538315,31.051485061645508,0.0,0.0007812500116415322,4.999999873689376e-05,253.42613220214844,-0.003885874291881919,253.43008422851562,0.5304776430130005,0.009601876139640808,2.4119091033935547,0.0
0.0,0.0,0.0,500.0,40,20000,False,400000,806,20,f84da991e2274961b558083afa4d6630,2019-09-05_01-28-42,1567646922,17.461472749710083,362.4375550746918,9661,ip-172-31-18-193,172.31.18.193,362.4375550746918,400000,20,10,9d9d5156,277.9277630125439,-277.9277630125439,2.5826149045936826,2.4541075302208157,0.9320446441253251,399360,400000,12364.495,34.537,4997.634,7.801,29.28,14.199999999999998,0.012500000186264515,4.999999873689376e-05,276.2256164550781,-0.014630467630922794,276.2400207519531,0.5057127475738525,0.018036607652902603,31.11710548400879,0.0,0.0003906250058207661,4.999999873689376e-05,276.35797119140625,-0.005804466549307108,276.36376953125,0.5453307032585144,0.010645519010722637,2.4107425212860107,0.0
0.0,0.0,0.0,500.0,40,20000,False,420000,846,21,f84da991e2274961b558083afa4d6630,2019-09-05_01-28-59,1567646939,17.220617532730103,379.6581726074219,9661,ip-172-31-18-193,172.31.18.193,379.6581726074219,420000,21,10,9d9d5156,278.8335461361879,-278.8335461361879,2.571117109366249,2.4532838072357595,0.9315442778934616,419328,420000,12317.596,34.552,4997.238,7.847,29.44,14.199999999999998,0.012500000186264515,4.999999873689376e-05,264.8263244628906,-0.015337754972279072,264.8414611816406,0.5173918008804321,0.01769222877919674,31.120723724365234,0.0,0.0003906250058207661,4.999999873689376e-05,265.2434387207031,-0.0037510378751903772,265.2471618652344,0.5440357327461243,0.009393187239766121,2.391192674636841,0.0
0.0,0.0,0.0,500.0,40,20000,False,440000,886,22,f84da991e2274961b558083afa4d6630,2019-09-05_01-29-16,1567646956,17.344624996185303,397.0027976036072,9661,ip-172-31-18-193,172.31.18.193,397.0027976036072,440000,22,10,9d9d5156,279.53050008042453,-279.53050008042453,2.561128801832827,2.4525263028428195,0.931251800765678,439296,440000,12288.376,34.539,4993.729,7.888,30.29583333333333,14.225,0.012500000186264515,4.999999873689376e-05,282.5174865722656,-0.012291578575968742,282.5296325683594,0.547967791557312,0.014139309525489807,31.06467628479004,0.0,0.00019531250291038305,4.999999873689376e-05,282.5596923828125,-0.006343644578009844,282.5660095214844,0.5690415501594543,0.010167347267270088,2.376795768737793,0.0
0.0,0.0,0.0,500.0,40,20000,False,460000,926,23,f84da991e2274961b558083afa4d6630,2019-09-05_01-29-34,1567646974,17.220171689987183,414.22296929359436,9661,ip-172-31-18-193,172.31.18.193,414.22296929359436,460000,23,10,9d9d5156,280.2079058246411,-280.2079058246411,2.5519546282073087,2.4518938334966274,0.9309817924138635,459264,460000,12264.05,34.569,4994.725,7.908,29.308000000000003,14.232000000000001,0.012500000186264515,4.999999873689376e-05,266.0987548828125,-0.01566779986023903,266.1141357421875,0.5291039943695068,0.021760739386081696,31.098295211791992,0.0,0.00019531250291038305,4.999999873689376e-05,266.653076171875,-0.005089558660984039,266.65814208984375,0.5502446293830872,0.011952721513807774,2.343134641647339,0.0
0.0,0.0,0.0,500.0,40,20000,False,480000,966,24,f84da991e2274961b558083afa4d6630,2019-09-05_01-29-51,1567646991,17.207584142684937,431.4305534362793,9661,ip-172-31-18-193,172.31.18.193,431.4305534362793,480000,24,10,9d9d5156,282.99878774400236,-282.99878774400236,2.543173933896542,2.45123966759444,0.9305783283410207,479232,480000,12252.009,34.637,4995.82,8.206,30.054166666666664,14.229166666666666,0.012500000186264515,4.999999873689376e-05,261.9291687011719,-0.01380967628210783,261.9427490234375,0.5125041604042053,0.014714119955897331,31.07967758178711,0.0,0.00019531250291038305,4.999999873689376e-05,262.6248474121094,-0.008102239109575748,262.6329040527344,0.5370288491249084,0.027506418526172638,2.352717399597168,0.0
0.0,0.0,0.0,500.0,40,20000,False,500000,1006,25,f84da991e2274961b558083afa4d6630,2019-09-05_01-30-08,1567647008,17.224635124206543,448.65518856048584,9661,ip-172-31-18-193,172.31.18.193,448.65518856048584,500000,25,10,9d9d5156,284.14198050012305,-284.14198050012305,2.53524609272892,2.450596269590473,0.9302011229280468,499200,500000,12242.393,34.617,4993.474,8.176,29.516000000000005,14.240000000000002,0.012500000186264515,4.999999873689376e-05,272.7224426269531,-0.0156449843198061,272.73779296875,0.5025303363800049,0.02288725972175598,31.064208984375,0.0,0.00019531250291038305,4.999999873689376e-05,273.37646484375,-0.003967749420553446,273.38043212890625,0.5236150026321411,0.014197158627212048,2.297945976257324,0.0
0.0,0.0,0.0,500.0,40,20000,False,520000,1046,26,f84da991e2274961b558083afa4d6630,2019-09-05_01-30-25,1567647025,17.268547534942627,465.92373609542847,9661,ip-172-31-18-193,172.31.18.193,465.92373609542847,520000,26,10,9d9d5156,287.38480662722566,-287.38480662722566,2.5276258323234173,2.449997948372023,0.9297372154861612,519168,520000,12235.398,35.213,4993.327,8.139,29.092,14.236,0.012500000186264515,4.999999873689376e-05,277.666015625,-0.014122082851827145,277.6799011230469,0.48934927582740784,0.01837855949997902,31.08329200744629,0.0,0.00019531250291038305,4.999999873689376e-05,278.6183166503906,-0.003073252271860838,278.62139892578125,0.5054211020469666,0.00823987927287817,2.273549795150757,0.0
0.0,0.0,0.0,500.0,40,20000,False,540000,1086,27,f84da991e2274961b558083afa4d6630,2019-09-05_01-30-43,1567647043,17.23949933052063,483.1632354259491,9661,ip-172-31-18-193,172.31.18.193,483.1632354259491,540000,27,10,9d9d5156,289.02942202369184,-289.02942202369184,2.5203324111081553,2.449470658298592,0.9293403530220189,539136,540000,12227.195,35.208,4992.974,8.133,30.191666666666666,14.229166666666666,0.012500000186264515,4.999999873689376e-05,286.7821044921875,-0.013936970382928848,286.7957458496094,0.485749751329422,0.02029958926141262,31.073368072509766,0.0,9.765625145519152e-05,4.999999873689376e-05,287.634521484375,-0.00825194176286459,287.6427917480469,0.5066369771957397,0.037244394421577454,2.3069300651550293,0.0
0.0,0.0,0.0,500.0,40,20000,False,560000,1126,28,f84da991e2274961b558083afa4d6630,2019-09-05_01-31-00,1567647060,17.35697889328003,500.5202143192291,9661,ip-172-31-18-193,172.31.18.193,500.5202143192291,560000,28,10,9d9d5156,288.56032399903864,-288.56032399903864,2.5136309001514845,2.449031111985324,0.9290386814478666,559104,560000,12230.247,35.198,4994.278,8.174,29.328000000000003,14.244000000000002,0.012500000186264515,4.999999873689376e-05,284.8424072265625,-0.012969858944416046,284.85516357421875,0.47082793712615967,0.017776846885681152,31.059999465942383,0.0,9.765625145519152e-05,4.999999873689376e-05,285.9364013671875,-0.0051637208089232445,285.9415588378906,0.49586084485054016,0.01330866850912571,2.257110118865967,0.0
0.0,0.0,0.0,500.0,40,20000,False,580000,1166,29,f84da991e2274961b558083afa4d6630,2019-09-05_01-31-17,1567647077,17.247617959976196,517.7678322792053,9661,ip-172-31-18-193,172.31.18.193,517.7678322792053,580000,29,10,9d9d5156,289.7925457454183,-289.7925457454183,2.5074079276052252,2.4486780087886486,0.9287789281416649,579072,580000,12226.44,35.175,4992.992,8.184,29.296,14.228,0.012500000186264515,4.999999873689376e-05,290.9813232421875,-0.014136078767478466,290.9952392578125,0.5054426193237305,0.018418073654174805,31.053403854370117,0.0,9.765625145519152e-05,4.999999873689376e-05,291.73883056640625,-0.002959191333502531,291.7417907714844,0.5114980936050415,0.008510308340191841,2.236116886138916,0.0
0.0,0.0,0.0,500.0,41,20000,False,600000,1207,30,f84da991e2274961b558083afa4d6630,2019-09-05_01-31-35,1567647095,17.805150270462036,535.5729825496674,9661,ip-172-31-18-193,172.31.18.193,535.5729825496674,600000,30,10,9d9d5156,294.45345056088024,-294.45345056088024,2.5022275105170424,2.4491809219427405,0.9282768657763938,599040,600000,12261.38,35.183,4992.369,8.137,29.283999999999995,14.260000000000002,0.012500000186264515,4.999999873689376e-05,296.57122802734375,-0.014084994792938232,296.5850524902344,0.45790305733680725,0.020456520840525627,31.095565795898438,0.0,4.882812572759576e-05,4.999999873689376e-05,297.75946044921875,-0.0048374151811003685,297.7643127441406,0.47614431381225586,0.016071034595370293,2.2086589336395264,0.0
0.0,0.0,0.0,500.0,40,20000,False,620000,1247,31,f84da991e2274961b558083afa4d6630,2019-09-05_01-31-53,1567647113,17.881393671035767,553.4543762207031,9661,ip-172-31-18-193,172.31.18.193,553.4543762207031,620000,31,10,9d9d5156,297.8833728566195,-297.8833728566195,2.4981763419859857,2.4496549994536565,0.92814012877805,619008,620000,12327.69,35.182,4992.43,8.12,29.003846153846155,14.265384615384619,0.012500000186264515,4.999999873689376e-05,302.0797424316406,-0.012740073725581169,302.0922546386719,0.4778542220592499,0.018211906775832176,31.19375991821289,0.0,4.882812572759576e-05,4.999999873689376e-05,303.22479248046875,-0.003410584758967161,303.2281799316406,0.49955183267593384,0.012073871679604053,2.17230486869812,0.0
0.0,0.0,0.0,500.0,39,20000,False,640000,1286,32,f84da991e2274961b558083afa4d6630,2019-09-05_01-32-10,1567647130,17.25112557411194,570.7055017948151,9661,ip-172-31-18-193,172.31.18.193,570.7055017948151,640000,32,10,9d9d5156,298.0222966078873,-298.0222966078873,2.4944896062084503,2.4496498605558283,0.9280454952819254,638976,640000,12317.332,35.29,4993.236,8.127,30.916666666666668,14.166666666666666,0.012500000186264515,4.999999873689376e-05,302.4904479980469,-0.014410624280571938,302.504638671875,0.4940676689147949,0.018677707761526108,31.192920684814453,0.0,4.882812572759576e-05,4.999999873689376e-05,303.66162109375,-0.008322310633957386,303.6698913574219,0.5114431977272034,0.042205773293972015,2.2213332653045654,0.0
0.0,0.0,0.0,500.0,42,20000,False,660000,1328,33,f84da991e2274961b558083afa4d6630,2019-09-05_01-32-28,1567647148,17.965262413024902,588.67076420784,9661,ip-172-31-18-193,172.31.18.193,588.67076420784,660000,33,10,9d9d5156,295.11620663190615,-295.11620663190615,2.4932093756468094,2.4497583021638256,0.9282394007626145,658944,660000,12394.069,35.027,4991.477,8.018,28.66153846153846,14.226923076923079,0.012500000186264515,4.999999873689376e-05,322.36822509765625,-0.015467191115021706,322.38336181640625,0.5372839570045471,0.02229987643659115,31.221284866333008,0.0,7.324219041038305e-05,4.999999873689376e-05,323.7348937988281,-0.006073892116546631,323.7409973144531,0.5470816493034363,0.01660335436463356,2.1802821159362793,0.0
0.0,0.0,0.0,500.0,40,20000,False,680000,1368,34,f84da991e2274961b558083afa4d6630,2019-09-05_01-32-46,1567647166,17.812615394592285,606.4833796024323,9661,ip-172-31-18-193,172.31.18.193,606.4833796024323,680000,34,10,9d9d5156,292.40298573589985,-292.40298573589985,2.4915260403882167,2.450101915444362,0.9283885634993916,678912,680000,12455.375,34.952,4991.011,7.75,30.031999999999996,14.276000000000002,0.012500000186264515,4.999999873689376e-05,317.6100769042969,-0.013063397258520126,317.6229248046875,0.575333297252655,0.017431754618883133,31.21160125732422,0.0,7.324219041038305e-05,4.999999873689376e-05,319.01678466796875,-0.004341069608926773,319.0211181640625,0.5861021876335144,0.012350399047136307,2.139268159866333,0.0
0.0,0.0,0.0,500.0,39,20000,False,700000,1407,35,f84da991e2274961b558083afa4d6630,2019-09-05_01-33-04,1567647184,17.39927649497986,623.8826560974121,9661,ip-172-31-18-193,172.31.18.193,623.8826560974121,700000,35,10,9d9d5156,296.72146755707786,-296.72146755707786,2.488019881175571,2.449932071201867,0.9287979346262294,698880,700000,12471.874,34.962,4992.003,7.762,30.420000000000005,14.284000000000002,0.012500000186264515,4.999999873689376e-05,313.4932861328125,-0.013300932012498379,313.5063171386719,0.5907920002937317,0.023339828476309776,31.207612991333008,0.0,7.324219041038305e-05,4.999999873689376e-05,314.7359313964844,-0.00335211050696671,314.73931884765625,0.5922731757164001,0.013530080206692219,2.0976197719573975,0.0
