episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,policy_reward_mean/av,policy_reward_mean/action_adversary,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/action_adversary/cur_kl_coeff,info/learner/action_adversary/cur_lr,info/learner/action_adversary/total_loss,info/learner/action_adversary/policy_loss,info/learner/action_adversary/vf_loss,info/learner/action_adversary/vf_explained_var,info/learner/action_adversary/kl,info/learner/action_adversary/entropy,info/learner/action_adversary/entropy_coeff,info/learner/av/cur_kl_coeff,info/learner/av/cur_lr,info/learner/av/total_loss,info/learner/av/policy_loss,info/learner/av/vf_loss,info/learner/av/vf_explained_var,info/learner/av/kl,info/learner/av/entropy,info/learner/av/entropy_coeff
0.0,0.0,0.0,500.0,40,20000,False,220000,444,11,a6fdb2a06e804fe08347c5d5b5196f93,2019-09-05_01-24-13,1567646653,18.189152002334595,214.129540681839,66174,ip-172-31-24-46,172.31.24.46,214.129540681839,220000,11,10,567efd24,216.39403811968555,-216.39403811968555,3.1040368303070762,2.4712225521299804,0.961062622026791,219648,220000,13678.286,34.83,5006.714,7.718,32.03076923076923,14.453846153846152,0.012500000186264515,4.999999873689376e-05,271.59368896484375,-0.013109059073030949,271.60662841796875,0.28430747985839844,0.011048194952309132,31.0677547454834,0.0,0.0007812500116415322,4.999999873689376e-05,272.263671875,-0.006437857169657946,272.27008056640625,0.2672360837459564,0.013566245324909687,2.5881028175354004,0.0
0.0,0.0,0.0,500.0,40,20000,False,240000,484,12,a6fdb2a06e804fe08347c5d5b5196f93,2019-09-05_01-24-32,1567646672,18.59021234512329,232.71975302696228,66174,ip-172-31-24-46,172.31.24.46,232.71975302696228,240000,12,10,567efd24,229.83631090646267,-229.83631090646267,3.0796115290489228,2.469099020682907,0.9604310499132237,239616,240000,13513.485,34.802,5009.04,7.739,30.629629629629626,14.5,0.012500000186264515,4.999999873689376e-05,269.2267761230469,-0.014047983102500439,269.24066162109375,0.26906299591064453,0.012343554757535458,31.078750610351562,0.0,0.0007812500116415322,4.999999873689376e-05,270.3232727050781,-0.007174668367952108,270.33038330078125,0.2465546876192093,0.009485137648880482,2.569608688354492,0.0
0.0,0.0,0.0,500.0,40,20000,False,260000,524,13,a6fdb2a06e804fe08347c5d5b5196f93,2019-09-05_01-24-50,1567646690,18.038163423538208,250.7579164505005,66174,ip-172-31-24-46,172.31.24.46,250.7579164505005,260000,13,10,567efd24,243.2595296618294,-243.2595296618294,3.058961793184596,2.4668170965810425,0.9594192799270966,259584,260000,13415.565,35.47,5007.351,7.738,31.36923076923077,14.430769230769231,0.012500000186264515,4.999999873689376e-05,243.1647186279297,-0.01459219865500927,243.17913818359375,0.27056196331977844,0.012548582628369331,31.102447509765625,0.0,0.0003906250058207661,4.999999873689376e-05,243.11473083496094,-0.008672252297401428,243.12339782714844,0.2406863123178482,0.014369392767548561,2.526874303817749,0.0
0.0,0.0,0.0,500.0,40,20000,False,280000,564,14,a6fdb2a06e804fe08347c5d5b5196f93,2019-09-05_01-25-08,1567646708,18.170369386672974,268.92828583717346,66174,ip-172-31-24-46,172.31.24.46,268.92828583717346,280000,14,10,567efd24,257.1741085986619,-257.1741085986619,3.0523693478972955,2.4653820422624206,0.9584578509968251,279552,280000,13343.712,35.419,5006.206,7.758,32.496,14.443999999999999,0.012500000186264515,4.999999873689376e-05,239.13131713867188,-0.014598687179386616,239.1457061767578,0.05331471189856529,0.014397740364074707,31.07868766784668,0.0,0.0003906250058207661,4.999999873689376e-05,240.14422607421875,-0.007467539049685001,240.1516876220703,0.04191417619585991,0.01264931634068489,2.487590789794922,0.0
0.0,0.0,0.0,500.0,40,20000,False,300000,604,15,a6fdb2a06e804fe08347c5d5b5196f93,2019-09-05_01-25-26,1567646726,18.396883726119995,287.32516956329346,66174,ip-172-31-24-46,172.31.24.46,287.32516956329346,300000,15,10,567efd24,273.77901559203286,-273.77901559203286,3.0264508122588922,2.463451290401498,0.9569268115453543,299520,300000,13330.1,35.425,5007.779,7.943,30.322222222222223,14.466666666666667,0.012500000186264515,4.999999873689376e-05,249.0263671875,-0.01586074009537697,249.04202270507812,0.057273510843515396,0.016185231506824493,31.067886352539062,0.0,0.0003906250058207661,4.999999873689376e-05,249.61968994140625,-0.005226315930485725,249.62489318847656,0.049357134848833084,0.010619965381920338,2.4505064487457275,0.0
0.0,0.0,0.0,500.0,40,20000,False,320000,644,16,a6fdb2a06e804fe08347c5d5b5196f93,2019-09-05_01-25-45,1567646745,18.089159965515137,305.4143295288086,66174,ip-172-31-24-46,172.31.24.46,305.4143295288086,320000,16,10,567efd24,285.3326002759405,-285.3326002759405,3.0147072736392575,2.4621801537311505,0.9563157877841648,319488,320000,13280.053,35.674,5008.131,7.891,32.37692307692308,14.503846153846155,0.012500000186264515,4.999999873689376e-05,251.54136657714844,-0.01512000523507595,251.55625915527344,0.006177860777825117,0.016798676922917366,31.103052139282227,0.0,0.0003906250058207661,4.999999873689376e-05,252.0716094970703,-0.006712670437991619,252.0783233642578,0.004184728022664785,0.017287973314523697,2.4126923084259033,0.0
0.0,0.0,0.0,500.0,40,20000,False,340000,684,17,a6fdb2a06e804fe08347c5d5b5196f93,2019-09-05_01-26-03,1567646763,18.78361940383911,324.1979489326477,66174,ip-172-31-24-46,172.31.24.46,324.1979489326477,340000,17,10,567efd24,293.14133946327115,-293.14133946327115,3.0154573816138095,2.4617367856798307,0.9565171505667766,339456,340000,13327.58,35.687,5008.42,7.844,31.461538461538456,14.5,0.012500000186264515,4.999999873689376e-05,261.185302734375,-0.016841931268572807,261.2018737792969,0.0028433864936232567,0.018012914806604385,31.09440803527832,0.0,0.0003906250058207661,4.999999873689376e-05,261.2077331542969,-0.004902857821434736,261.2126159667969,0.002101647201925516,0.011085422709584236,2.3777098655700684,0.0
0.0,0.0,0.0,500.0,39,20000,False,360000,723,18,a6fdb2a06e804fe08347c5d5b5196f93,2019-09-05_01-26-21,1567646781,17.946051836013794,342.1440007686615,66174,ip-172-31-24-46,172.31.24.46,342.1440007686615,360000,18,10,567efd24,299.65334739544,-299.65334739544,2.9944575106095668,2.4595865494106763,0.956708458059127,359424,360000,13231.521,35.684,5007.576,7.829,31.55384615384616,14.5,0.012500000186264515,4.999999873689376e-05,271.50360107421875,-0.013453049585223198,271.5168762207031,0.001608353340998292,0.014354140497744083,31.114315032958984,0.0,0.0003906250058207661,4.999999873689376e-05,271.6056823730469,-0.00507265655323863,271.6107482910156,0.0014954278012737632,0.010315692983567715,2.358217716217041,0.0
0.0,0.0,0.0,500.0,41,20000,False,380000,764,19,a6fdb2a06e804fe08347c5d5b5196f93,2019-09-05_01-26-40,1567646800,18.356201887130737,360.50020265579224,66174,ip-172-31-24-46,172.31.24.46,360.50020265579224,380000,19,10,567efd24,305.0702234154501,-305.0702234154501,2.9831090944916956,2.4589657928313646,0.9563951682907894,379392,380000,13239.91,35.681,5007.164,7.771,30.85769230769231,14.5,0.012500000186264515,4.999999873689376e-05,274.4510192871094,-0.01256753783673048,274.46343994140625,0.0009962312178686261,0.013302731327712536,31.081836700439453,0.0,0.0003906250058207661,4.999999873689376e-05,274.4366760253906,-0.007185457739979029,274.44384765625,0.0013802930479869246,0.021369319409132004,2.3494465351104736,0.0
0.0,0.0,0.0,500.0,40,20000,False,400000,804,20,a6fdb2a06e804fe08347c5d5b5196f93,2019-09-05_01-26-58,1567646818,18.042712450027466,378.5429151058197,66174,ip-172-31-24-46,172.31.24.46,378.5429151058197,400000,20,10,567efd24,307.666104348798,-307.666104348798,2.9773818894856663,2.459617521187645,0.9561291968733956,399360,400000,13193.535,35.73,5006.963,7.814,31.019230769230766,14.503846153846155,0.012500000186264515,4.999999873689376e-05,276.7112121582031,-0.014876417815685272,276.7258605957031,0.0007936561014503241,0.01673636958003044,31.055938720703125,0.0,0.0003906250058207661,4.999999873689376e-05,276.60906982421875,-0.0035160358529537916,276.6125793457031,0.0011726442025974393,0.010864506475627422,2.327892541885376,0.0
0.0,0.0,0.0,500.0,40,20000,False,420000,844,21,a6fdb2a06e804fe08347c5d5b5196f93,2019-09-05_01-27-16,1567646836,18.58441948890686,397.12733459472656,66174,ip-172-31-24-46,172.31.24.46,397.12733459472656,420000,21,10,567efd24,302.640960716587,-302.640960716587,2.969565300665888,2.4591028537263044,0.9552324023763432,419328,420000,13233.648,35.68,5006.209,7.804,30.146153846153847,14.52692307692308,0.012500000186264515,4.999999873689376e-05,271.0871887207031,-0.01416467409580946,271.1011657714844,0.013435428030788898,0.015300466679036617,31.069730758666992,0.0,0.0003906250058207661,4.999999873689376e-05,270.8240661621094,-0.004611311014741659,270.82867431640625,0.014296417124569416,0.009610258974134922,2.3055970668792725,0.0
0.0,0.0,0.0,500.0,39,20000,False,440000,883,22,a6fdb2a06e804fe08347c5d5b5196f93,2019-09-05_01-27-34,1567646854,17.938520908355713,415.0658555030823,66174,ip-172-31-24-46,172.31.24.46,415.0658555030823,440000,22,10,567efd24,296.5854240963431,-296.5854240963431,2.9463631305815428,2.4571755684002086,0.9543351946975356,439296,440000,13170.687,35.653,5004.142,7.75,30.684615384615384,14.519230769230772,0.012500000186264515,4.999999873689376e-05,282.9152526855469,-0.015286225825548172,282.9302978515625,0.03270020708441734,0.01819927617907524,31.06346321105957,0.0,0.00019531250291038305,4.999999873689376e-05,282.69921875,-0.009843175299465656,282.70904541015625,0.03376975283026695,0.03218812867999077,2.3340699672698975,0.0
0.0,0.0,0.0,500.0,41,20000,False,460000,924,23,a6fdb2a06e804fe08347c5d5b5196f93,2019-09-05_01-27-53,1567646873,18.246687173843384,433.31254267692566,66174,ip-172-31-24-46,172.31.24.46,433.31254267692566,460000,23,10,567efd24,295.1101312781864,-295.1101312781864,2.935154575097963,2.456572429451016,0.9532895774571528,459264,460000,13189.864,35.848,5005.627,7.75,30.00769230769231,14.523076923076925,0.012500000186264515,4.999999873689376e-05,276.8020324707031,-0.015575258992612362,276.8173522949219,0.006331600248813629,0.01904371753334999,31.080644607543945,0.0,0.00019531250291038305,4.999999873689376e-05,276.7751770019531,-0.0033836294896900654,276.7785339355469,0.005885254591703415,0.008895625360310078,2.3156771659851074,0.0
0.0,0.0,0.0,500.0,40,20000,False,480000,964,24,a6fdb2a06e804fe08347c5d5b5196f93,2019-09-05_01-28-11,1567646891,18.36492395401001,451.67746663093567,66174,ip-172-31-24-46,172.31.24.46,451.67746663093567,480000,24,10,567efd24,298.847600393769,-298.847600393769,2.928509961568444,2.4571024423026606,0.9526102178026074,479232,480000,13208.722,35.845,5006.297,7.716,30.21153846153846,14.523076923076925,0.012500000186264515,4.999999873689376e-05,282.3062438964844,-0.013772368431091309,282.31982421875,0.0009079594747163355,0.016394253820180893,31.09058952331543,0.0,9.765625145519152e-05,4.999999873689376e-05,282.14935302734375,-0.004219777416437864,282.1535339355469,0.001004577032290399,0.01058371551334858,2.3098974227905273,0.0
0.0,0.0,0.0,500.0,40,20000,False,500000,1004,25,a6fdb2a06e804fe08347c5d5b5196f93,2019-09-05_01-28-29,1567646909,18.30886459350586,469.9863312244415,66174,ip-172-31-24-46,172.31.24.46,469.9863312244415,500000,25,10,567efd24,303.2271161076358,-303.2271161076358,2.9109482347828317,2.456497345059722,0.9517770072406907,499200,500000,13200.065,35.836,5006.215,7.524,30.323076923076922,14.557692307692312,0.012500000186264515,4.999999873689376e-05,292.69610595703125,-0.015977192670106888,292.7118835449219,0.0074716852977871895,0.018093166872859,31.10873031616211,0.0,9.765625145519152e-05,4.999999873689376e-05,292.47833251953125,-0.005492298863828182,292.48382568359375,0.006137100979685783,0.013309101574122906,2.2853636741638184,0.0
0.0,0.0,0.0,500.0,40,20000,False,520000,1044,26,a6fdb2a06e804fe08347c5d5b5196f93,2019-09-05_01-28-47,1567646927,17.867018938064575,487.8533501625061,66174,ip-172-31-24-46,172.31.24.46,487.8533501625061,520000,26,10,567efd24,308.2169976483304,-308.2169976483304,2.9010635031737206,2.4562066743243616,0.9520692480066307,519168,520000,13179.183,35.825,5004.978,7.559,31.549999999999997,14.511538461538464,0.012500000186264515,4.999999873689376e-05,292.4681396484375,-0.01497374102473259,292.4828796386719,0.0028665948193520308,0.017987355589866638,31.14168357849121,0.0,9.765625145519152e-05,4.999999873689376e-05,292.1897277832031,-0.007058672606945038,292.19677734375,0.003507473971694708,0.025517538189888,2.3053369522094727,0.0
0.0,0.0,0.0,500.0,40,20000,False,540000,1084,27,a6fdb2a06e804fe08347c5d5b5196f93,2019-09-05_01-29-05,1567646945,17.80035638809204,505.65370655059814,66174,ip-172-31-24-46,172.31.24.46,505.65370655059814,540000,27,10,567efd24,306.79482469140993,-306.79482469140993,2.9018140744296512,2.456118240721788,0.9533494957209698,539136,540000,13080.974,35.783,5004.889,7.547,32.67999999999999,14.564,0.012500000186264515,4.999999873689376e-05,288.5359191894531,-0.013406667858362198,288.54913330078125,0.0027881558053195477,0.015809940174221992,31.07275390625,0.0,9.765625145519152e-05,4.999999873689376e-05,288.16510009765625,-0.004741964861750603,288.16986083984375,0.002546139992773533,0.013868295587599277,2.256150484085083,0.0
0.0,0.0,0.0,500.0,40,20000,False,560000,1124,28,a6fdb2a06e804fe08347c5d5b5196f93,2019-09-05_01-29-23,1567646963,18.32172131538391,523.975427865982,66174,ip-172-31-24-46,172.31.24.46,523.975427865982,560000,28,10,567efd24,307.95705577271247,-307.95705577271247,2.8936719450713464,2.455495740978444,0.9543342024628733,559104,560000,13118.512,35.912,5004.819,7.577,30.773076923076925,14.52692307692308,0.012500000186264515,4.999999873689376e-05,298.77642822265625,-0.012612813152372837,298.7888488769531,0.005789679475128651,0.016896145418286324,31.09320831298828,0.0,9.765625145519152e-05,4.999999873689376e-05,298.6662292480469,-0.004151110537350178,298.6703796386719,0.0046075317077338696,0.013111403211951256,2.2455883026123047,0.0
0.0,0.0,0.0,500.0,40,20000,False,580000,1164,29,a6fdb2a06e804fe08347c5d5b5196f93,2019-09-05_01-29-41,1567646981,18.05950140953064,542.0349292755127,66174,ip-172-31-24-46,172.31.24.46,542.0349292755127,580000,29,10,567efd24,311.97569912975285,-311.97569912975285,2.875043626947289,2.454901962764623,0.9545436134622202,579072,580000,13089.178,35.921,5004.546,7.604,30.338461538461537,14.565384615384618,0.012500000186264515,4.999999873689376e-05,306.0518798828125,-0.014422471635043621,306.06610107421875,0.0033044100273400545,0.018338428810238838,31.06814956665039,0.0,9.765625145519152e-05,4.999999873689376e-05,305.7559509277344,-0.0037368647754192352,305.75970458984375,0.0025424587074667215,0.009517890401184559,2.2280426025390625,0.0
0.0,0.0,0.0,500.0,40,20000,False,600000,1204,30,a6fdb2a06e804fe08347c5d5b5196f93,2019-09-05_01-29-59,1567646999,17.69262170791626,559.727550983429,66174,ip-172-31-24-46,172.31.24.46,559.727550983429,600000,30,10,567efd24,314.49821641590466,-314.49821641590466,2.8677739857335824,2.4545052502681064,0.9548598801240362,599040,600000,13052.84,35.993,5005.664,7.632,32.556,14.568000000000001,0.012500000186264515,4.999999873689376e-05,306.6365051269531,-0.01495564915239811,306.65130615234375,0.009079969488084316,0.01683359593153,31.101137161254883,0.0,4.882812572759576e-05,4.999999873689376e-05,306.4400329589844,-0.005746726877987385,306.44580078125,0.005665679927915335,0.026187721639871597,2.276594877243042,0.0
0.0,0.0,0.0,500.0,40,20000,False,620000,1244,31,a6fdb2a06e804fe08347c5d5b5196f93,2019-09-05_01-30-17,1567647017,18.011552810668945,577.7391037940979,66174,ip-172-31-24-46,172.31.24.46,577.7391037940979,620000,31,10,567efd24,316.90285903896876,-316.90285903896876,2.8614810103231285,2.454472670412484,0.9551368837645046,619008,620000,12996.204,35.823,5005.392,7.676,31.069230769230767,14.519230769230772,0.012500000186264515,4.999999873689376e-05,310.66400146484375,-0.013248319737613201,310.6770324707031,0.0002837712236214429,0.015048517845571041,31.096397399902344,0.0,4.882812572759576e-05,4.999999873689376e-05,310.0796203613281,-0.004645390436053276,310.0842590332031,0.0003540370671544224,0.011039425618946552,2.224240779876709,0.0
0.0,0.0,0.0,500.0,40,20000,False,640000,1284,32,a6fdb2a06e804fe08347c5d5b5196f93,2019-09-05_01-30-35,1567647035,17.680811166763306,595.4199149608612,66174,ip-172-31-24-46,172.31.24.46,595.4199149608612,640000,32,10,567efd24,322.7154149129199,-322.7154149129199,2.856375384802383,2.454322969625635,0.9555642796341488,638976,640000,12969.192,35.882,5006.644,7.714,32.336,14.528000000000002,0.012500000186264515,4.999999873689376e-05,317.9412536621094,-0.013716518878936768,317.9547424316406,0.0006790424813516438,0.017851604148745537,31.1136474609375,0.0,4.882812572759576e-05,4.999999873689376e-05,317.70220947265625,-0.004602066241204739,317.7068176269531,0.0008659656741656363,0.011141612194478512,2.178232192993164,0.0
0.0,0.0,0.0,500.0,41,20000,False,660000,1325,33,a6fdb2a06e804fe08347c5d5b5196f93,2019-09-05_01-30-53,1567647053,18.166730403900146,613.5866453647614,66174,ip-172-31-24-46,172.31.24.46,613.5866453647614,660000,33,10,567efd24,326.4211859391329,-326.4211859391329,2.8589376227648926,2.4549243491775083,0.9562137002311125,658944,660000,12960.4,35.9,5007.427,7.674,31.53076923076923,14.584615384615386,0.012500000186264515,4.999999873689376e-05,324.39166259765625,-0.011842269450426102,324.4033508300781,0.0001499293721280992,0.013958184979856014,31.11359977722168,0.0,4.882812572759576e-05,4.999999873689376e-05,323.8936767578125,-0.004107944667339325,323.89776611328125,0.00020289917301852256,0.016481803730130196,2.191070795059204,0.0
0.0,0.0,0.0,500.0,40,20000,False,680000,1365,34,a6fdb2a06e804fe08347c5d5b5196f93,2019-09-05_01-31-12,1567647072,18.471076011657715,632.0577213764191,66174,ip-172-31-24-46,172.31.24.46,632.0577213764191,680000,34,10,567efd24,327.2450275263569,-327.2450275263569,2.8546806308901456,2.455073702578372,0.9568460254208614,678912,680000,12970.66,35.958,5007.534,7.758,30.64814814814815,14.529629629629632,0.012500000186264515,4.999999873689376e-05,325.87451171875,-0.014021611772477627,325.8883361816406,0.0005777031183242798,0.016604246571660042,31.05484962463379,0.0,4.882812572759576e-05,4.999999873689376e-05,325.4826354980469,-0.003782897023484111,325.4864196777344,0.0002027723239734769,0.011058595031499863,2.1878387928009033,0.0
